listing_id,ad_type,title,price_eur,price_raw,price_per_sqm_eur,rent_monthly_eur,size_sqm,rooms_raw,rooms_category,layout_group,floor_raw,floor_numeric,total_floors,building,section,address,municipality,agency_name,is_owner,off_plan,condition,heating,year_built,parking,elevator,terrace,furnished,registered,is_duplicate,duplicate_count,duplicate_group_id,duplicate_agencies,published_date_raw,updated_date_raw,scraped_at,image_count,url,description
5425646532724,prodaja,"Beograd na vodi, BW Thalia, studio, useljiv uskoro",185000.0,185.000 €,5781.25,,32.0,0.5,,,,,,,,Ulica Sarajevska 40,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi-bw-thalia-studio-useljiv-usko/5425646532724?kid=3&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646175462,prodaja,BW Scala 54 | Beograd na vodi | Studio,185000.0,185.000 €,5285.71,,35.0,0.5,,,,,,,,,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-scala-54-beograd-na-vodi-studio/5425646175462?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647230316,prodaja,"Beograd na vodi, BW Nika, studio, Useljiv uskoro",190000.0,190.000 €,5926.39,,32.06,0.5,,,,,,,,Ulica Sarajevska 40,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi-bw-nika-studio-useljiv-uskoro/5425647230316?kid=4&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646339825,prodaja,"BW Iris, studio, useljiv, odlična prilika ID#4221",185000.0,185.000 €,5781.25,,32.0,0.5,,,,,,,,"Ulica Hercegovačka 23/209, Savski Venac",Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-iris-studio-useljiv-odlicna-prilika-id4221/5425646339825?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647193711,prodaja,Zgrada BW Iris studio spa centar lux,185000.0,185.000 €,5781.25,,32.0,0.5,,,,,,,,,Savski venac,,True,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/zgrada-bw-iris-studio-spa-centar-lux/5425647193711?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647051237,prodaja,"BW Metropolitan, LUX Studio, Useljiv",169900.0,169.900 €,5663.33,,30.0,0.5,,,,,,,,Ulica Sarajevska 40,Savski venac,,False,,,,,,,,,,True,11,dup-5425642734409-5425645233974-5425645798790-5425645988406-5425646143764-5425646839141-5425647051237-5425647176778-5425647296862-5425647403704-5425647409821,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-metropolitan-lux-studio-useljiv/5425647051237?kid=4&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647230320,prodaja,"Beograd na vodi, BW Nika, Studio, Useljiv uskoro",185000.0,185.000 €,5702.84,,32.44,0.5,,,,,,,,Ulica Sarajevska 40,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi-bw-nika-studio-useljiv-uskoro/5425647230320?kid=4&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425645798790,prodaja,"BW- Simfonija 1, 28m2, III, namešten",169900.0,169.900 €,6067.86,,28.0,0.5,,,,,,,,"Ulica Krunska 38, Beograd",Savski venac,,False,False,,,,,,,,,True,11,dup-5425642734409-5425645233974-5425645798790-5425645988406-5425646143764-5425646839141-5425647051237-5425647176778-5425647296862-5425647403704-5425647409821,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw--simfonija-1-28m2-iii-namesten/5425645798790?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647146364,prodaja,BW Iris 01 | Beograd na vodi | 14. sprat | Panoram,185000.0,185.000 €,5702.84,,32.44,0.5,,,,,,,,,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-iris-01-beograd-na-vodi-14-sprat-panoram/5425647146364?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425645785412,prodaja,"Savski venac, Beograd na vodi - Hercegovačka",185000.0,185.000 €,6851.85,,27.0,0.5,,,,,,,,Ulica Beogradska br.71,Savski venac,,True,,,,,,,,,,True,4,dup-5425645785412-5425645802183-5425646308648-5425646479423,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/savski-venac-beograd-na-vodi---hercegovacka/5425645785412?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646162219,prodaja,"Iris, studio, uskoro useljiv ID#1185",185000.0,185.000 €,5786.68,,31.97,0.5,,,,,,,,"Ulica Jedrenska 2, Beograd",Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/iris-studio-uskoro-useljiv-id1185/5425646162219?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647394584,prodaja,"Alegra, u izgradnji, bez provizije ID#1289",189888.0,189.888 €,5437.8,,34.92,0.5,,,,,,,,"Ulica Jedrenska 2, Beograd",Savski venac,,False,True,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/alegra-u-izgradnji-bez-provizije-id1289/5425647394584?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647007414,prodaja,"BW Nika, studio, 32.44m2, uskoro useljiv",185000.0,185.000 €,5702.84,,32.44,0.5,,,,,,,,Ulica Makenzijeva 67,Savski venac,,False,True,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-nika-studio-32-44m2-uskoro-useljiv/5425647007414?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647409091,prodaja,BW Nika 02 | Beograd na vodi | Odlična lokacija |,185000.0,185.000 €,5770.43,,32.06,0.5,,,,,,,,,Savski venac,,False,True,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-nika-02-beograd-na-vodi-odlicna-lokacija/5425647409091?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425645802183,prodaja,"Beograd na vodi,novogradnja namešten i odmah uselj",185000.0,185.000 €,6851.85,,27.0,0.5,,,,,,,,"Ulica Dositejeva 9/3, Beograd",Savski venac,,False,True,,,,,,,,,True,4,dup-5425645785412-5425645802183-5425646308648-5425646479423,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi-novogradnja-namesten-i-odmah/5425645802183?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647243504,prodaja,"Bw Nika, studio 32m2",176500.0,176.500 €,5515.62,,32.0,0.5,,,,,,,,Ulica Hercegovacka 14a,Savski venac,,False,True,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-nika-studio-32m2/5425647243504?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647258583,prodaja,"BW Iris, studio, terasa, garaža, ID 25768",185000.0,185.000 €,5606.06,,33.0,0.5,,,,,,,,Ulica Uroša Martinovića 13,Savski venac,,False,True,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-iris-studio-terasa-garaza-id-25768/5425647258583?kid=4&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646217210,prodaja,"Belgrade Waterfront, Bella",265000.0,265.000 €,6162.79,,43.0,0.5,,,,,,,,Ulica Vladimira Popovića 38,Savski venac,,False,False,,,,,,,,,False,1,,[],,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/belgrade-waterfront-bella/5425646217210?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647409821,prodaja,"BW, Simfonija, namešten 0.5 stan ID#15716",169900.0,169.900 €,5858.62,,29.0,0.5,,,,,,,,"Ulica Dositejeva 9/3, Beograd",Savski venac,,False,False,,,,,,,,,True,11,dup-5425642734409-5425645233974-5425645798790-5425645988406-5425646143764-5425646839141-5425647051237-5425647176778-5425647296862-5425647403704-5425647409821,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-simfonija-namesten-0-5-stan-id15716/5425647409821?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646479423,prodaja,"Moderan studio u BW Simfonija, 28m2, garaža",185000.0,185.000 €,6607.14,,28.0,0.5,,,,,,,,Ulica Bulevar despota Stefana 64a,Savski venac,,False,False,,,,,,,,,True,4,dup-5425645785412-5425645802183-5425646308648-5425646479423,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/moderan-studio-u-bw-simfonija-28m2-garaza/5425646479423?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647176778,prodaja,bw metropolitan stan sa pogledom na reku,169900.0,169.900 €,5858.62,,29.0,0.5,,,,,,,,,Savski venac,,True,,,,,,,,,,True,11,dup-5425642734409-5425645233974-5425645798790-5425645988406-5425646143764-5425646839141-5425647051237-5425647176778-5425647296862-5425647403704-5425647409821,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-metropolitan-stan-sa-pogledom-na-reku/5425647176778?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647243499,prodaja,"BW Thalia, useljiv, neverovatan pogled ID#4287",175000.0,175.000 €,5394.57,,32.44,0.5,,,,,,,,"Ulica Hercegovačka 23/209, Savski Venac",Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-thalia-useljiv-neverovatan-pogled-id4287/5425647243499?kid=1&sid=1785140695375,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646432161,prodaja,Garsonjera od 32kvm u BW Eden,169900.0,169.900 €,5299.44,,32.06,1.0,0.0,Studio,,,,,,"Ulica Vidovdanska 3, lokal br.2",Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/garsonjera-od-32kvm-u-bw-eden/5425646432161?kid=1&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646855919,prodaja,BW Iris 33.15 sa baštom od 31m2 ukupno 64m2,185000.0,185.000 €,5580.69,,33.15,1.0,,,,,,,,Ulica Hercegovačka 15,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-iris-33-15-sa-bastom-od-31m2-ukupno-64m2/5425646855919?kid=1&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646839141,prodaja,Bw Metropolitan Studio,169900.0,169.900 €,5822.48,,29.18,1.0,,,,,,,,Ulica Šumatovačka 36,Savski venac,,False,,,,,,,,,,True,11,dup-5425642734409-5425645233974-5425645798790-5425645988406-5425646143764-5425646839141-5425647051237-5425647176778-5425647296862-5425647403704-5425647409821,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-metropolitan-studio/5425646839141?kid=4&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425645402852,prodaja,"Bw Libera 35,6 m2 stan 1.0",222000.0,222.000 €,6235.96,,35.6,1.0,,,,,,,,Ulica Bulevar Zorana Đinđića 45V,Savski venac,,False,,,,,,,,,,True,2,dup-5425645402852-5425647334206,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-libera-35-6-m2-stan-1-0/5425645402852?kid=1&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646062792,prodaja,"Lux stan,Beograd na vodi",185000.0,185.000 €,6166.67,,30.0,1.0,,,,,,,,,Savski venac,,True,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/lux-stan-beograd-na-vodi/5425646062792?kid=1&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425645612267,prodaja,"Bw Iris, studio od 33m2 sa dvorištem",185000.0,185.000 €,5580.69,,33.15,1.0,,,,,,,,,Savski venac,,False,True,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-iris-studio-od-33m2-sa-dvoristem/5425645612267?kid=1&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425646237909,prodaja,Na prodaju luksuzan stan u zgradi Bw Iris,185000.0,185.000 €,5967.74,,31.0,1.0,,,,,,,,,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/na-prodaju-luksuzan-stan-u-zgradi-bw-iris/5425646237909?kid=1&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647103978,prodaja,BW Thalia - Pogled Savski trg - Studio,175000.0,175.000 €,5468.75,,32.0,1.0,,,,,,,,Ulica Kneza Miloša 9,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-thalia---pogled-savski-trg---studio/5425647103978?kid=4&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647327030,prodaja,"Bw Diva , studio , 34m2",169900.0,169.900 €,5055.04,,33.61,1.0,,,,,,,,Ulica Hercegovacka 14a,Savski venac,,False,True,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-diva-studio-34m2/5425647327030?kid=1&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
5425647455036,prodaja,Studio u BW Nika – sada po ceni od 176.500evra,169900.0,169.900 €,5309.38,,32.0,1.0,,,,,,,,Ulica Hercegovačka 15,Savski venac,,False,,,,,,,,,,True,36,dup-5425645010751-5425645471986-5425645612262-5425645612266-5425645612267-5425646062792-5425646162219-5425646175462-5425646237909-5425646237913-5425646339825-5425646432161-5425646532724-5425646642705-5425646775490-5425646855919-5425646978498-5425647007414-5425647055330-5425647103978-5425647104390-5425647138120-5425647146364-5425647163954-5425647193711-5425647230316-5425647230320-5425647243499-5425647243504-5425647258583-5425647327030-5425647352536-5425647394584-5425647409091-5425647430694-5425647455036,"[""Owner"", ""Unknown""]",,,2026-07-27T08:24:48.778539+00:00,2,https://www.halooglasi.com/nekretnine/prodaja-stanova/studio-u-bw-nika-sada-po-ceni-od-176-500evra/5425647455036?kid=4&sid=1785140748902,U pretrazi sajta možete željene oglase označiti kao izabrane i tako ih kasnije lakše pronaći. Želim da saznam više.
